system,attack_type,scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
kernel,boundary,F,tool_hash_one_char_flip,kernel,,error,DENY,kernel arbitration denied: hash_mismatch,0.718,0,1,0
kernel,boundary,F,tool_hash_prefix_truncated,kernel,,error,,tool_hash must be 8 hex chars,0.657,0,1,0
kernel,boundary,F,ticket_id_bitflip,kernel,,error,DEFER,kernel arbitration deferred: approval_ticket_consumed,0.611,0,1,0
kernel,boundary,F,ticket_id_off_by_one,kernel,,error,DEFER,kernel arbitration deferred: approval_ticket_unknown,0.768,0,1,0
kernel,boundary,F,ticket_id_zero,kernel,,error,DEFER,kernel arbitration deferred: require_approval,0.604,0,1,0
kernel,boundary,F,ticket_id_max,kernel,,error,DEFER,kernel arbitration deferred: approval_ticket_unknown,0.659,0,1,0
kernel,boundary,F,ticket_race_double_consume_w0,kernel,,error,DEFER,kernel arbitration deferred: approval_ticket_consumed,1.349,0,1,0
kernel,boundary,F,ticket_race_double_consume_w1,kernel,,ok_legitimate_consume,ALLOW,,1.511,0,1,0
kernel,boundary,F,tool_hash_one_char_flip,kernel,,error,DENY,kernel arbitration denied: hash_mismatch,1.336,0,1,0
kernel,boundary,F,tool_hash_prefix_truncated,kernel,,error,,tool_hash must be 8 hex chars,1.347,0,1,0
