system,attack_type,scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
userspace,replay,B,cross_tool_ticket_reuse,userspace,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),1.653,0,1,0
userspace,replay,B,expired_ticket_replay,userspace,tamper_approval,ok,ALLOW,,5.165,1,1,1
userspace,replay,B,denied_ticket_reuse,userspace,tamper_approval,ok,ALLOW,,2.879,1,1,1
userspace,replay,B,forged_approval_ticket,userspace,tamper_approval,ok,ALLOW,,2.451,1,1,1
userspace,replay,B,cross_agent_ticket_reuse,userspace,tamper_approval,ok,ALLOW,,3.088,1,1,1
userspace,replay,B,cross_tool_ticket_reuse,userspace,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),1.366,0,1,0
userspace,replay,B,expired_ticket_replay,userspace,tamper_approval,ok,ALLOW,,2.156,1,1,1
userspace,replay,B,denied_ticket_reuse,userspace,tamper_approval,ok,ALLOW,,2.637,1,1,1
userspace,replay,B,forged_approval_ticket,userspace,tamper_approval,ok,ALLOW,,1.38,1,1,1
userspace,replay,B,cross_agent_ticket_reuse,userspace,tamper_approval,ok,ALLOW,,1.336,1,1,1
userspace,replay,B,cross_tool_ticket_reuse,userspace,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),3.82,0,1,0
userspace,replay,B,expired_ticket_replay,userspace,tamper_approval,ok,ALLOW,,2.134,1,1,1
userspace,replay,B,denied_ticket_reuse,userspace,tamper_approval,ok,ALLOW,,3.154,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.914,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.362,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.202,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.343,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,4.549,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.239,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,2.421,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.98,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.761,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,2.608,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.521,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,2.113,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.76,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.249,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.495,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.136,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.224,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.578,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,2.108,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.634,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.117,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,27.809,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,2.368,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,2.649,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,8.387,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.84,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.367,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,2.424,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,2.134,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,3.094,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,2.441,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.407,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.79,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.716,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.932,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,2.391,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.736,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,3.276,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.534,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.426,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.91,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,3.072,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.506,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,3.415,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.683,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.057,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.445,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.596,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.322,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.185,1,1,1
userspace,substitute,C,stale_catalog_replay,userspace,tamper_metadata,ok,ALLOW,,1.451,1,1,1
userspace,substitute,C,hash_mismatch,userspace,tamper_metadata,ok,ALLOW,,1.313,1,1,1
userspace,substitute,C,wrong_app_binding,userspace,tamper_metadata,ok,ALLOW,,1.165,1,1,1
