system,attack_type,scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.132,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.13,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,1.308,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.154,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.271,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.219,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.152,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.128,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.143,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,1.967,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.156,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.077,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.126,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.147,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.139,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.128,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.122,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.135,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.15,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.131,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.132,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.134,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.133,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.138,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.142,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.173,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.118,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.12,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.124,0,1,0
kernel,escalation,D,invalid_session_hash_bypass,kernel,,error,,session not found or expired,0.123,0,1,0
kernel,escalation,D,approval_required_bypass,kernel,,error,,session not found or expired,0.118,0,1,0
